station_name,start_count,end_count,average_lat,average_lng
Eliot Ave & 60 Ln,272,271,40.713909999999984,-73.90299
58 St & Pier 4,269,271,40.646475,-74.02608099999999
71 St & 37 Ave,271,269,40.74880000000001,-73.89451
Thomas S. Boyland St & Fulton St,351,268,40.67853999999999,-73.91367000000001
Lafayette Ave & Hunts Point Ave,266,268,40.816567,-73.888161
Creston Ave & E 181 St,262,268,40.854899999999994,-73.90281
Loring Pl North & W 183 St,278,267,40.86042440000001,-73.9093359997
College Ave & E 169 St,270,267,40.835122799036405,-73.91196817159653
62 St & 43 Ave,273,267,40.742610000000006,-73.903
Cypress Ave & Palmetto St,288,266,40.70157340873791,-73.90876293182373
Marion Ave & Mosholu Pkwy,261,266,40.870495600000005,-73.8818756582
Morris Ave & E Burnside Ave,276,266,40.85322,-73.90545999999999
55 Dr & Maurice Ave,265,266,40.726099999999995,-73.90916999999999
77 St & 24 Ave,261,266,40.76427999999999,-73.89156000000001
Wyckoff Av & Stanhope St,263,266,40.703545000000005,-73.917775
97 St & 57 Ave,252,265,40.73727,-73.86415
Anderson Ave & W 164 St,265,265,40.832057,-73.92742100000001
Borden Ave & Review Ave,272,264,40.73866345465306,-73.94093804061413
E 163 St & Tiffany St,267,264,40.82107499999999,-73.895069
Macombs Rd & W 175 St,254,263,40.84817699999999,-73.91608199999999
Amsterdam Ave & W 186 St,306,263,40.85111299999999,-73.92880799999999
Aqueduct Ave & W 190 St,263,263,40.86492129999999,-73.9024238
Chester Ave & 12 Ave,248,261,40.64436699999999,-73.98427600000001
Bergen St & Troy Ave,300,261,40.67524000000001,-73.93596000000001
Ogden Ave & Merriam Ave,266,261,40.839141999999995,-73.925961
65 St & Otto Rd,276,261,40.70389,-73.89116
111 St & 49 Ave,224,260,40.746120000000005,-73.85271999999999
36 St & 47 Ave,264,260,40.74221834996096,-73.92935156822205
Skillman Ave & Honeywell St,257,259,40.7471482490328,-73.92902433872223
65 Ln & Metropolitan Ave,251,258,40.712300000000006,-73.89397
Pacific St & Utica Ave,274,257,40.67669999999999,-73.93051000000001
Fulton St & Williams Ave,227,254,40.67709000000001,-73.9008
University Ave & W 168 St,243,253,40.838706,-73.92703400000002
Park Pl & Utica Ave,276,252,40.67241999999999,-73.93094
Cooper Ave & 65 Pl,247,251,40.69953,-73.88872999999998
Macombs Rd & Featherbed Ln,243,251,40.84552,-73.91722000000001
Intervale Ave & Kelly St,243,250,40.82730099999999,-73.896372
W 186 St & St Nicholas Ave,266,250,40.852253,-73.93130799999999
Ditmars Blvd & 94 St,251,249,40.7702,-73.87587
Audubon Ave & W 192 St,285,249,40.85589030603888,-73.92708241939545
Grand Concourse & E 205 St,257,248,40.875531,-73.8863864831
E 155 St & Courtlandt Ave,236,248,40.82057,-73.917579
Tyler Ave & Maurice Ave,246,248,40.73394,-73.90128000000001
Columbus Pl & Atlantic Ave,282,247,40.67717,-73.92285000000004
75 St & 35 Ave,272,247,40.75090999999999,-73.89111000000003
Steinway St & 19 Ave,248,247,40.778089000000016,-73.89955799999996
Jerome Ave & Ogden Ave,247,247,40.829797,-73.93101499999999
Hazen St & 20 Ave,252,245,40.77209200000001,-73.89516600000002
MacDougal St & Rockaway Ave,235,245,40.68018000000001,-73.91136000000002
3 Ave & Wakeman Pl,232,245,40.638246,-74.02471399999997
Avenue D & E 10 St,266,244,40.72506551015475,-73.97515833377838
34 St & 48 Ave,248,244,40.74082120782326,-73.93147185444832
Townsend Ave & E 175 St,241,244,40.84741000000001,-73.91135899999998
5 Ave & 67 St,247,243,40.635679,-74.02000499999998
Rugby Rd & Albemarle Rd,226,243,40.646719999999995,-73.96637
51 St & Queens Blvd,280,242,40.742900000000006,-73.91395
Amsterdam Ave & W 189 St,236,242,40.85318758861975,-73.92715752124786
Bainbridge Ave & E 196 St,223,242,40.86648,-73.89041999999998
Fulton St & Saratoga Ave,236,241,40.67853,-73.91641999999999
76 St & 45 Ave,228,241,40.7411,-73.88837
51 Ave & 61 St,220,240,40.73568,-73.90387000000001
60 Pl & Linden St,249,240,40.70886,-73.90182000000001
69 St & 43 Ave,239,240,40.74179,-73.89563999999999
82 St & 30 Ave,242,240,40.76109,-73.88632
104 St & 38 Ave,242,239,40.75137999999998,-73.86242
19 St & 8 Ave,335,239,40.658489000000024,-73.98554300000002
Westchester Ave & E 156 St,240,239,40.817802,-73.90520300000001
Park Pl & Thomas S. Boyland St,261,237,40.671540000000014,-73.91433000000002
Broadway & Ellwood St,229,236,40.862058,-73.92971899999999
Sumpter St & Fulton St,245,236,40.67923,-73.92588
Rutland Rd & E 45 St,167,235,40.66034000000001,-73.93618000000001
2 Ave & 39 St,203,235,40.65572216797155,-74.01000827550888
Union Ave & E 169 St,221,234,40.82995000000001,-73.89880200000002
Crotona Park East & E 173 St,241,234,40.837037,-73.89041299999998
67 St & Erik Pl,227,234,40.63338499999999,-74.01656200000002
58 St & 2 Ave,233,233,40.644512,-74.021506
Central Ave & Starr Street,244,233,40.700002999999995,-73.92834
Bainbridge Ave & E 193 St,205,232,40.86388999999999,-73.89246000000001
Walton Ave & E 183 St,234,231,40.85847199999999,-73.90265999999998
E Tremont Ave & Jerome Ave,218,231,40.85174699999998,-73.908964
Bergen St & Mother Gaston Blvd,233,229,40.67374,-73.90852000000001
Bainbridge Ave & E 198 St,222,228,40.86848709999999,-73.88845597809998
60 St & 60 Rd,232,227,40.71592232709504,-73.90601366758347
Fort Washington Ave & W 190 St,221,226,40.856905999999995,-73.935662
E 165 St & Jerome Ave,233,226,40.83263,-73.92510100000001
55 St & 7 Ave,252,225,40.63967300000001,-74.008957
W Tremont Ave & Grand Ave,216,224,40.850036,-73.912785
62 St & 34 Ave,222,224,40.75200999999999,-73.89986
Winthrop St & Rogers Ave,220,224,40.65686,-73.95331
E 138 St & Willow Ave,228,224,40.804168,-73.91154500000002
Ditmars Blvd & 76 St,219,224,40.768442,-73.89353099999997
Grand Ave & 55 St,228,223,40.71888000000001,-73.91426999999999
Morris Ave & E 184 St,210,221,40.86008000000001,-73.90079000000001
Rogers Ave & Snyder Ave,213,221,40.64871000000001,-73.95218
60 St & 37 Ave,224,221,40.74953330316742,-73.90263004524887
46 Ave & Junction Blvd,227,221,40.74398999999998,-73.86780999999998
64 St & 53 Dr,219,221,40.72897,-73.90115000000002
E 174 St & Walton Ave,226,220,40.844811,-73.91204200000001
Lincoln Pl & Nostrand Ave,210,220,40.67076999999999,-73.95069999999998
Van Sinderen Ave & Atlantic Ave,241,218,40.676209999999976,-73.90351
Southern Blvd & Tiffany St,226,218,40.818184999999986,-73.894143
W Tremont Ave & Montgomery Ave,211,217,40.85178799999999,-73.91641800000002
Paul Ave & Mosholu Pkwy,214,216,40.8802945,-73.88606536480003
43 St & 37 Ave,230,216,40.750181000000005,-73.91999799999999
Bergen St & Saratoga Ave,208,215,40.674229999999994,-73.91655999999999
Ditmars Blvd & 73 St,216,215,40.76817000000001,-73.896293
47 Ave & Skillman Ave,211,214,40.74375240997842,-73.94176483154297
61 St & Laurel Hill Blvd,217,213,40.73879999999999,-73.90337999999997
60 Pl & Bleecker St,226,213,40.71107000000001,-73.90300000000002
Ditmars Blvd & 48 St,216,212,40.769219,-73.90100099999998
Grand Ave & W Fordham Rd,214,211,40.86288,-73.90315999999999
Eastern Pkwy & Ralph Ave,217,211,40.66852,-73.92283999999998
Southern Blvd & E 172 St,204,211,40.83412399999999,-73.88954999999999
Hoe Ave & Jennings St,222,211,40.83217100000001,-73.889686
58 St & 32 Ave,209,211,40.75574,-73.90342699999998
Page Pl & Grand Ave,211,211,40.71798,-73.91818
31 Ave & 61 St,210,210,40.757524999999994,-73.901614
72 St & Woodside Ave,209,210,40.74288,-73.89283
Summerfield St & Cypress Ave,209,209,40.69662,-73.90056000000001
57 St & 7 Ave,204,209,40.63856599999998,-74.01014699999999
E Mosholu Pkwy & Van Cortlandt Ave E,207,209,40.876559999999984,-73.88365999999999
Prospect Ave & Jennings St,205,209,40.831762000000005,-73.89685299999998
Valentine Ave & E 183 St,216,208,40.856987,-73.898237
Metropolitan Ave & 65 Ln,207,208,40.71224999999999,-73.89111000000001
25 Ave & 85 St,212,208,40.76328,-73.88404000000001
W 163 St & Edgecombe Ave,235,207,40.835798,-73.93749599999998
54 St & 37 Ave,218,207,40.750980000000006,-73.90799
Andrews Ave S & W 179 St,214,207,40.855155999999994,-73.91277999999998
111 St & Roosevelt Ave,211,207,40.75146999999999,-73.85569999999998
West Farms Rd & Boone Ave,202,206,40.83012839480921,-73.88630211353302
St James Ave & 51 Ave,204,206,40.738130000000005,-73.88104
Grand Concourse & E 203 St,218,206,40.87382,-73.88660999999999
N Portland Ave & Flushing Ave,197,206,40.697925999999995,-73.97663
53 St & 5 Ave,205,206,40.64337100000001,-74.01188399999998
College Ave & E 170 St,206,205,40.837576000000006,-73.91048899999998
103 St & 41 Ave,191,205,40.74874999999999,-73.86285
Church Ave & E 42 St,196,205,40.65127000000001,-73.93818
Jackson Mill Rd & 93 St,214,204,40.75874,-73.87535000000003
Sterling Pl & Rochester Ave,212,202,40.67128,-73.92825000000002
Matthews Ct & Coney Island Ave,197,202,40.64235000000001,-73.96951
E 167 St & Clay Ave,204,200,40.83094,-73.91125
56 Ave & 92 St,176,200,40.73649,-73.86995
6 Ave & 55 St,196,200,40.640831,-74.01099599999999
Prospect Pl & Howard Ave,188,198,40.672610000000006,-73.91977
St. Nicholas Terrace & Convent Ave,201,197,40.82129400000001,-73.94786799999999
Corona Ave & 90 St,188,196,40.74153999999999,-73.87483999999999
65 Pl & Woodside Ave,200,194,40.74334,-73.89903000000001
Tilden Ave & Nostrand Ave,191,194,40.64683000000001,-73.94933000000003
W 192 St & University Ave,195,193,40.86689899999999,-73.90194199999999
Jerome Ave & Anderson Ave,187,193,40.83017899999999,-73.92874700000002
Barry St & Tiffany St,185,191,40.816126,-73.89155900000002
Cabrini Blvd & W 177 St,266,191,40.84828199999999,-73.941343
41 Ave & 67 St,205,191,40.74446,-73.89764000000002
60 Ave & Fresh Pond Rd,190,191,40.71692999999999,-73.90197999999998
31 Ave & 86 St,179,191,40.75958000000001,-73.88219000000002
Amsterdam Ave & W 180 St,185,190,40.84739600000001,-73.93120499999999
39 Ave & 54 St,187,190,40.74891,-73.90899
73 St & 25 Ave,186,190,40.76204999999999,-73.89500000000001
55 St & 5 Ave,178,189,40.642408,-74.01331800000003
Decatur Ave & Bedford Park Blvd,174,189,40.86813,-73.88411999999998
Webster Ave & E 166 St,183,189,40.82897500000001,-73.911259
91 St & 31 Ave,193,187,40.76022,-73.87774
Queens Blvd & Albion Ave,182,187,40.73856,-73.88553
Seneca Ave & Irvine St,167,187,40.818725699901165,-73.88862490653992
104 St & Northern Blvd,171,186,40.75754999999999,-73.86454000000002
Gerard Ave & E 164 St,181,186,40.830262000000005,-73.92339100000001
23 St & 3 Ave,179,186,40.66261099999999,-73.99862299999998
Ryer Ave & E 182 St,191,186,40.85579999999999,-73.89955999999998
Featherbed Ln & Jerome Ave,183,185,40.845505,-73.914311
2 Ave & 32 St,170,183,40.65917600000001,-74.00658399999998
Waterloo Pl & Crotona Park East,191,183,40.83919400000001,-73.88858700000003
Corona Ave & 102 St,193,180,40.74419,-73.8619
Louis Nine Blvd & Intervale Ave,177,180,40.831998,-73.89268600000001
87 St & 30 Ave,182,179,40.76156000000001,-73.88166999999999
W 218 St & Indian Rd,170,179,40.873054589370895,-73.91837194561958
10 Ave & W 215 St,175,178,40.869324656400934,-73.91519755125046
30 Ave & 96 St,172,178,40.760859999999994,-73.87307999999999
2 Ave & 43 St,179,178,40.65292829363812,-74.01286482810974
57 St & 1 Ave,171,178,40.64637700000001,-74.02308700000002
2 Ave & 37 St,142,177,40.65632599999999,-74.00962700000001
56 St & Arnold Ave,183,176,40.714839999999995,-73.909
St Marks Ave & Rochester Ave,176,176,40.67404,-73.92772000000001
Garrison Ave & Manida St,181,173,40.818742999999984,-73.89024700000002
32 Ave & 84 St,169,173,40.75793,-73.88400999999999
E 169 St & Fox St,180,173,40.827184,-73.89372100000003
Pillar Washington Square E,168,170,40.73049000000001,-73.99572
Palmetto St & Traffic Ave,186,170,40.70929,-73.89441
Goulden Ave & Bedford Park Blvd,181,169,40.87387,-73.89533000000002
60 Pl & 67 Ave,169,169,40.70497,-73.89964999999998
Gillmore St & 27 Ave,163,168,40.76399,-73.8669
Sedgwick Ave & W Burnside Ave,159,168,40.854947,-73.91666099999999
95 St & 35 Ave,163,167,40.75301000000001,-73.87266
58 St & 56 Dr,172,165,40.72419,-73.91244000000002
56 Ave & Junction Blvd,151,164,40.73716000000002,-73.86625000000001
Goulden Ave & W 205 St,167,164,40.87812,-73.89192000000001
E 165 St & Fox St,165,164,40.82394000000001,-73.894025
59 St & 5 Ave,170,163,40.640125000000005,-74.01572599999997
52 St & 1 Ave,152,163,40.649292,-74.020105
36 St & Hunters Point Ave,188,163,40.73781699881192,-73.93024072051048
Case St & 94 St,166,163,40.746190000000006,-73.87193000000002
Avenue D & E 12 St,191,163,40.72580614,-73.97422493999998
E 138 St & 5 Av,167,162,40.81449,-73.93615299999999
44 St & 3 Ave,148,159,40.65117300000001,-74.01140499999998
Bainbridge Ave & Bedford Park Blvd,159,158,40.87002,-73.88565
Stephen St & Seneca Ave,152,158,40.698800000000006,-73.90070000000003
St Johns Pl & Howard Ave,160,157,40.66991999999999,-73.92002
Tilden Ave & Lott St,154,157,40.646609999999995,-73.95401000000001
E 201 St & Briggs Ave,154,156,40.87207,-73.88458999999999
30 Ave & 80 St,159,156,40.76109,-73.88838
Aqueduct Ave & North St,157,156,40.86047869999999,-73.90571699360001
60 Ave & Otis Ave,138,156,40.737149999999986,-73.85613999999998
Bergen St & Buffalo Ave,187,155,40.67470000000001,-73.92511999999999
St Marks Ave & Thomas S. Boyland St,153,155,40.67313000000001,-73.91386999999999
20 Ave & Shore Blvd,159,154,40.78599400000001,-73.915098
Clarkson Ave & Troy Ave,151,154,40.65633,-73.93647999999999
Southern Blvd & Ave St John,149,153,40.812769,-73.90158299999999
99 St & 35 Ave,165,153,40.75404,-73.86887
10 Ave & W 204 St,134,152,40.862638,-73.92006000000002
Charlotte St & Boston Rd,163,151,40.83587709999999,-73.89314279999998
51 Ave & Junction Blvd,144,151,40.74087000000001,-73.86772
53 Ave & 94 St,152,150,40.739210000000014,-73.86887000000002
100 St & Northern Blvd,148,150,40.75748,-73.86843000000002
Pacific St & Rochester Ave,161,150,40.67639,-73.92748000000002
98 St & 25 Ave,142,148,40.76454000000001,-73.87171000000001
107 St & 32 Ave,171,148,40.75995999999999,-73.86224000000001
Sterling Pl & Ralph Ave,152,148,40.670950000000005,-73.92222000000001
52 St & 6 Ave,162,147,40.64270299999998,-74.00944100000001
23 Ave & 83 St,154,147,40.766459999999995,-73.88674000000002
99 St & 38 Ave,151,146,40.75055,-73.86725
114 St & 39 Ave,142,146,40.7532,-73.853
92 St & 37 Ave,183,145,40.75085000000001,-73.87509
Morgan Bike Mechanics,26,145,40.70962789682351,-73.93145710229872
57 St & 37 Ave,144,145,40.75048,-73.90512999999999
Academy St & Nagle Ave,142,144,40.862562,-73.922661
30 Ave & 70 St,124,144,40.76013,-73.89741
10 Ave & W 202 St,115,143,40.861281970751,-73.921417593956
65 St & 35 Ave,136,143,40.75052999999999,-73.89770000000003
Longfellow Ave & E 165 St,145,143,40.825322000000014,-73.887729
48 St & 2 Ave,128,143,40.650176,-74.015606
47 St & 3 Ave,138,142,40.649143,-74.01238399999998
Cypress Hills St & Otto Rd,142,142,40.70204000000001,-73.89288
Schenectady Ave & Cortelyou Rd,116,142,40.64534999999999,-73.93267999999999
Railroad Ave & Kay Ave,148,141,40.7051480769839,-73.97078096866608
Hunts Point Ave & Bryant Ave,132,140,40.813990999999994,-73.88550000000001
Ditmars Blvd & 102 St,141,140,40.76893999999999,-73.86831999999998
34 Ave & 113 St,140,139,40.75696,-73.85612000000003
108 St & 39 Ave,143,139,40.75165,-73.85915
Grand Concourse & E Mosholu Pkwy S,124,139,40.87796399999999,-73.8847550291
Pacific St & Thomas S. Boyland St,138,138,40.67567999999999,-73.91395999999999
Herkimer St & Eastern Pkwy,137,138,40.67738,-73.90828999999998
34 Ave & 108 St,132,137,40.75614000000001,-73.86084
Morgan Loading Docks,6,137,40.709306335794274,-73.93117547035216
39 Ave & 99 St,133,136,40.74961999999999,-73.86676999999997
55 Ave & 97 Pl,119,135,40.738919999999986,-73.86366999999998
98 St & 41 Ave,146,134,40.74773,-73.86649000000001
50 Ave & 65 St,131,134,40.73707000000002,-73.90077
41 St & 3 Ave,134,134,40.65251200000001,-74.00890600000001
W Tremont Ave & Matthewson Rd,139,134,40.853826999999995,-73.920765
Beverley Rd & E 49 St,124,134,40.64621,-73.93066999999999
24 Ave & 87 St,129,133,40.76540000000001,-73.88256
99 St & 58 Ave,108,132,40.73761,-73.85959000000001
91 St & 23 Ave,139,132,40.767690000000016,-73.8791
21 Ave & 80 St,132,131,40.77088800000001,-73.88991399999999
Webb Ave & W 190 St,142,130,40.8660052,-73.904254892
St. Johns Pl & Kingston Ave,132,130,40.67113,-73.94222
16th St & 4th Ave,129,128,40.666197,-73.992466
Rutland Rd & Brooklyn Ave,103,128,40.65969,-73.94516999999999
Lott St & Erasmus St,110,128,40.64949000000001,-73.95407999999999
57 St & Grand Ave,129,128,40.71920999999999,-73.9124
37 Ave & 113 St,120,127,40.754750000000016,-73.85490000000003
72 St & 41 Ave,140,127,40.74480000000001,-73.89377000000003
Dyckman St & 10 Ave,123,127,40.85890447538415,-73.9230939745903
E Mosholu Pkwy & E 204 St,118,126,40.874070400000015,-73.88336509309995
Cortelyou Rd & E 34 St,116,126,40.64454000000001,-73.94486
34 St & 5 Ave,121,126,40.65409799999999,-74.00113100000004
Audubon Ave & Fort George Ave,135,126,40.85715781391904,-73.92717361450195
96 St & Northern Blvd,123,125,40.75712,-73.87219999999999
Jerome Ave & W 177 St,120,125,40.85012100000001,-73.91076500000001
56 Dr & 61 St,122,124,40.723680000000016,-73.90458
Bailey Ave & Sedgwick Ave,116,124,40.86571,-73.90857000000001
62 St & 4 Ave,133,124,40.639858999999994,-74.01977599999998
93 St & Roosevelt Ave,166,123,40.74887999999999,-73.87368000000001
Greene Av & Myrtle Av,125,123,40.698568,-73.918877
Midwood St & Utica Ave,119,122,40.661240000000014,-73.93164000000002
Benham St & Roosevelt Ave,130,122,40.74841,-73.87509999999997
60 Pl & Flushing Ave,120,121,40.71988,-73.90556
Lenox Rd & E 43 St,106,120,40.65496,-73.93765
99 St & Astoria Blvd,117,120,40.76196,-73.87041999999998
Buffalo Ave & St John's Pl,123,119,40.67014999999999,-73.92538000000003
Cypress Ave & St Felix Ave,124,119,40.69559000000002,-73.89927
Jackson Mill Rd & 24 Ave,128,119,40.766190000000016,-73.87560999999997
Jerome Ave & W 184 St,111,119,40.860813999999976,-73.90254099999997
Freeman St & Reverend James A Polite Ave,111,119,40.830529,-73.89471699999996
79 St & Roosevelt Ave,134,118,40.74718000000002,-73.88674999999999
Ft. Hamilton Pkwy & E 5 St,116,117,40.64903700000001,-73.97673
St Marks Ave & Ralph Ave,114,117,40.67372,-73.92199000000005
31 Pl & Hunters Point Ave,118,116,40.74021356884923,-73.93537044525146
63 St & Borden Ave,110,115,40.72655,-73.90320999999999
112 St & Northern Blvd,114,114,40.75788,-73.85763
6 Ave & 60 St,98,114,40.638196,-74.013821
E 167 St & Bryant Ave,114,114,40.82670600000001,-73.88871900000001
Jerome Ave & E 181 St,122,114,40.855653,-73.90552799999999
75 St & Northern Blvd,116,114,40.754729999999995,-73.89179999999999
42 Ave & 108 St,102,112,40.74944,-73.85792000000001
Grand Concourse & East Mount Eden Ave,119,112,40.84301,-73.91172000000003
92 St & Astoria Blvd,105,112,40.76313,-73.8772
New York Ave & Snyder Ave,108,112,40.648680000000006,-73.94634999999997
Roosevelt Ave & 104 St,110,111,40.74984000000003,-73.86156000000003
Waldron St & 108 St,108,110,40.73915999999999,-73.85259999999998
W 211 St & 10 Ave,106,110,40.86709406268148,-73.9172950387001
51 Ave & Corona Ave,93,110,40.74373000000002,-73.85583
Brooklyn Ave & Snyder Ave,100,109,40.64915000000001,-73.94368
Cedar Ave & W Fordham Rd,113,108,40.86156000000001,-73.91219
63 St & 59 Dr,118,108,40.71832,-73.90128000000001
111 St & 37 Ave,112,108,40.75396999999999,-73.85748
Decatur Ave & Oliver Pl,95,108,40.86700000000001,-73.8857764
81 St & 24 Ave,100,108,40.76465999999999,-73.88802999999999
100 St & Lewis Ave,95,107,40.73987999999999,-73.86012000000002
24 Ave & 92 St,98,107,40.76588999999999,-73.87788999999998
100 St & 37 Ave,112,106,40.75242999999999,-73.86717
Jerome Ave & E 198 St,113,105,40.87144520687118,-73.89289632439613
47 Ave & 104 St,104,105,40.74580000000001,-73.85945000000001
Decatur Ave & E 197 St,85,104,40.86557,-73.88806999999998
37 Ave & 106 St,103,104,40.753969999999995,-73.86199999999998
Ft. Hamilton Pkwy & E 2 St,106,104,40.648005000000005,-73.97934199999999
100 St & Humphreys St,102,103,40.765739999999994,-73.87011999999999
99 St & 32 Ave,112,103,40.75896000000001,-73.86975999999999
Pillar E 41 St & Madison Ave (SE Corner),103,101,40.7521,-73.97968000000004
Inwood Ave & W 170 St,98,101,40.840536,-73.91922799999998
E 156 & Brook Ave,102,100,40.819822999999985,-73.91241100000002
E 34 St & Church Ave,82,99,40.65116,-73.94577000000002
Dawson St & Intervale Ave,100,99,40.819999,-73.89726299999998
E 133 St & Cypress Pl,94,99,40.80261999999999,-73.91740000000003
Washington Ave & E 174 St,95,99,40.843079,-73.900216
31 Ave & 84 St,90,98,40.75947000000001,-73.88431000000003
88 St & Astoria Blvd,99,98,40.764239999999994,-73.88120000000002
Walnut Ave & E 136 St,92,98,40.80165699999999,-73.90951300000002
43 Ave & 111 St,84,98,40.74955,-73.85464
E 134 St & Walnut Ave,93,97,40.800425,-73.91103399999997
99 St & 50 Ave,102,97,40.74278,-73.86226
Fresh Pond Rd & Flushing Ave,101,97,40.72154999999999,-73.90295000000002
103 St & Martense Ave,87,95,40.74045999999999,-73.85649999999998
Pacific St & Sackman St,94,94,40.67522000000001,-73.90610000000001
63 St & 5 Ave,77,94,40.63765999999998,-74.01782000000001
Cortelyou Rd & Albany Ave,95,93,40.64483000000002,-73.93853000000003
Snyder Ave & Schenectady Ave,86,93,40.65,-73.93296
25 Ave & 96 St,87,92,40.76447000000002,-73.87369000000001
Butler St & 27 Ave,86,92,40.76521000000001,-73.86483000000001
57 Rd & 59 St,77,91,40.72249,-73.90854000000002
Keegan Rd & 2 Ave,63,89,40.642431397060925,-74.0255355834961
E 48 St & Tilden Ave,79,88,40.647949999999994,-73.93182
Tiebout Ave & E Fordham Rd,41,85,40.861915,-73.89483099999997
97 St & 23 Ave,88,85,40.76830000000002,-73.87330999999999
W 171 St & St. Nicholas Ave,101,85,40.842941,-73.938631
Fulton Ave & St. Paul's Pl,83,84,40.83545,-73.90153
Maurice Ave & 53 Dr,72,84,40.73028000000001,-73.90421
Southern Blvd & E 142 St,83,83,40.80734743708201,-73.90809774398804
56 Dr & 59 St,58,81,40.72402999999999,-73.90853
Bailey Ave & W 193 St,70,81,40.87069000000001,-73.90678000000001
W 160 St & St. Nicholas Ave,82,80,40.83446800000001,-73.93986500000001
Winthrop St & Schenectady Ave,76,80,40.65820000000001,-73.9338
Dean St & Rockaway Ave,80,80,40.67486000000001,-73.91123000000002
47 Ave & 109 St,60,79,40.74713000000001,-73.85501999999998
111 St & 53 Ave,58,79,40.74336,-73.85128999999998
Mount Eden Pkwy & Eastburn Ave,78,78,40.842674999999986,-73.90854399999999
59 St & 59 Rd,88,78,40.717908527340576,-73.908454477787
Suydam St & St. Nicholas Ave,78,77,40.70636000000001,-73.91945000000001
51 Ave & Alstyne Ave,58,75,40.743109999999994,-73.85715
Troy Ave & Linden Blvd,51,74,40.6533,-73.93644
Stuyvesant Walk & 1 Av Loop,72,72,40.732339777151054,-73.97898383438587
20 Ave & 31 St,52,71,40.780013366105656,-73.90667617321014
Pier 40 X2,36,71,40.72848686117378,-74.01169271324761
Audobon Ave & W 179 St,74,70,40.84730499999998,-73.93329100000003
E 34 St & Linden Blvd,64,70,40.65302000000001,-73.94599000000001
31 Ave & 103 St,78,68,40.76134,-73.86666
Boston Rd & West Farms Rd,54,68,40.83998000000001,-73.88060000000003
Corona Ave & 111 St,44,66,40.7408,-73.84977999999998
Seneca Ave & Decatur St,78,66,40.697230000000005,-73.89810999999999
Tiebout Ave & E Fordham Road,22,63,40.861915,-73.89483099999995
Crotona Ave & E 183 St,54,63,40.85156999999998,-73.88475000000003
E 30 St & Park Ave S,77,61,40.74444920999999,-73.98303528999998
Stratford Rd & Beverley Rd,38,59,40.64377999999999,-73.96867
St. Nicholas Ave & W 157 St,65,59,40.83231400000001,-73.94102000000001
W 186 St & St. Nicholas Ave,71,59,40.852253,-73.93130800000002
9 Ave & W 219 St,56,59,40.87109400000001,-73.91150300000001
St. Nicholas Ave & W 155 St,70,58,40.830663000000015,-73.941323
Goulden Ave & Bedford Park Blvd W,47,58,40.87387,-73.89533
Ft. Washington Ave & W 190 St,61,57,40.856906,-73.935662
Grand Ave & 58 Ave,56,57,40.72098,-73.90701
61 St & Borden Ave,54,54,40.725579999999994,-73.90416999999998
W 190 St & St. Nicholas Ave,56,54,40.854788000000006,-73.929513
65 St & 2 Ave,51,53,40.640493,-74.02563999999998
3 Ave & E 72 St,41,52,40.7699426,-73.96060712000002
9 Ave & W 204 St,44,50,40.86169883507865,-73.91855701804161
102 St & 34 Ave,45,50,40.755840000000006,-73.86621000000001
Southern Blvd & Avenue St John,45,48,40.812769,-73.901583
5 Ave & 66 St,46,48,40.635679,-74.02000499999998
St. Ann's Ave & E 144 St,42,46,40.811112000000016,-73.91493200000002
64 St & 3 Ave,46,45,40.63997799999999,-74.02324
National St & 45 Ave,37,45,40.745820000000016,-73.86432999999998
Crotona Ave & E 179 St,42,44,40.84665999999999,-73.88990999999999
104 St & 32 Ave,38,44,40.759510000000006,-73.86490999999998
Faile St & Garrison Ave,48,43,40.820578000000005,-73.88827099999999
49 Ave & 108 St,31,43,40.745349999999995,-73.85579999999999
Van Cleef St & 108 St,34,43,40.74096000000001,-73.85357000000002
E 180 St & Monterey Ave,36,42,40.85025,-73.89300999999999
Southern Blvd & E 180 St,38,42,40.846050000000005,-73.88425999999998
St. Ann's Av & Bruckner Blvd,42,41,40.803399,-73.919763
Brooklyn Ave & Tilden Ave,34,41,40.64725,-73.94352
Arthur Ave & E 183 St,37,40,40.85307,-73.88953
Brooklyn Ave & Beverley Rd,38,40,40.64575,-73.94331
Eastern Pkwy\t& St Marks Ave,38,40,40.67319,-73.91083
Sedgwick Ave & Hall of Fame Terrace,38,38,40.859531999999994,-73.91330299999997
Cypress Ave & George St,29,35,40.69812,-73.90270999999998
E 176 St & Clinton Ave,33,35,40.84311,-73.89149
Southern Blvd & Avenue St. John,35,35,40.81276900000001,-73.90158299999999
Corona Ave & 98 St,28,33,40.74448,-73.86516
Boston Rd & E 178 St,31,31,40.84096,-73.87923
Pillar Ave D & E 3 St,28,29,40.72082999999999,-73.97793
Clinton Ave & E Tremont Ave,24,29,40.845000000000006,-73.88994
E 182 St & Park Ave,25,28,40.85455,-73.89507
2 Ave & 44 St,19,27,40.65230357303063,-74.01344954967499
Crotona Pkwy & Bronx Park S,21,27,40.84784,-73.88300000000001
57 Rd & 58 St,23,27,40.72235,-73.91215000000001
E 180 St & Prospect Ave,24,26,40.84696,-73.88663
Paulus Hook,2,25,40.7141454,-74.0335519
Buffalo Ave & St Johns Pl,29,25,40.67015,-73.92537999999999
2 Av & 37 St,16,22,40.65632600000001,-74.00962699999997
